["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:02:31.055215', 0.0007984638214111328, 1.4394621849060059, 1.440260648727417]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:02:33.090822', 0.0008425712585449219, 1.5364437103271484, 1.5372862815856934]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:35.161315', 0.0008759498596191406, 1.3167974948883057, 1.3176734447479248]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:02:37.175266', 0.0007812976837158203, 1.4785993099212646, 1.4793806076049805]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:02:39.238055', 0.0003573894500732422, 1.4267947673797607, 1.427152156829834]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:02:41.193623', 0.0007183551788330078, 1.4693539142608643, 1.4700722694396973]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:43.170283', 0.0009474754333496094, 1.4423766136169434, 1.443324089050293]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:02:45.188582', 0.0008344650268554688, 1.4115188121795654, 1.412353277206421]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:47.176614', 0.0007328987121582031, 1.31138277053833, 1.3121156692504883]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:02:49.227518', 0.0008537769317626953, 1.4629158973693848, 1.4637696743011475]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:51.219969', 0.00083160400390625, 1.3438327312469482, 1.3446643352508545]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:53.165458', 0.00040411949157714844, 1.4356799125671387, 1.4360840320587158]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:55.144852', 0.0008528232574462891, 1.3055346012115479, 1.3063874244689941]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:02:57.119450', 0.0009093284606933594, 1.3321645259857178, 1.3330738544464111]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:02:59.130691', 0.0003662109375, 1.4703786373138428, 1.4707448482513428]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:03:01.056384', 0.0009315013885498047, 1.4073922634124756, 1.4083237648010254]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:03:03.067654', 0.0003669261932373047, 1.389341115951538, 1.3897080421447754]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:03:05.032799', 0.0007987022399902344, 1.337571382522583, 1.3383700847625732]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:03:07.036906', 0.0007474422454833984, 1.3096091747283936, 1.310356616973877]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:03:09.041509', 0.000997304916381836, 1.4131901264190674, 1.4141874313354492]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:11.026691', 0.0008928775787353516, 1.4199845790863037, 1.420877456665039]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:03:13.059940', 0.0009047985076904297, 1.4338762760162354, 1.4347810745239258]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:03:15.136341', 0.0007250308990478516, 1.3894596099853516, 1.3901846408843994]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:17.055654', 0.0003502368927001953, 1.4879450798034668, 1.488295316696167]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:19.090410', 0.0008502006530761719, 1.4532272815704346, 1.4540774822235107]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:21.090411', 0.0009450912475585938, 1.4044346809387207, 1.4053797721862793]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:23.088619', 0.0007784366607666016, 1.5405917167663574, 1.541370153427124]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:25.041238', 0.0007634162902832031, 1.412865400314331, 1.4136288166046143]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:03:27.087535', 0.0008499622344970703, 1.326270341873169, 1.327120304107666]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:29.188211', 0.0007541179656982422, 1.4686436653137207, 1.469397783279419]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:31.223700', 0.0007131099700927734, 1.4470763206481934, 1.4477894306182861]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:33.294284', 0.0008959770202636719, 1.5235295295715332, 1.5244255065917969]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:03:35.308622', 0.000949859619140625, 1.4194862842559814, 1.420436143875122]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:37.374083', 0.0009503364562988281, 1.4473061561584473, 1.448256492614746]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:39.327328', 0.0008282661437988281, 1.4275548458099365, 1.4283831119537354]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:03:41.302526', 0.0003895759582519531, 1.318784475326538, 1.31917405128479]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:43.323488', 0.0008296966552734375, 1.5527369976043701, 1.5535666942596436]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:45.310710', 0.0007383823394775391, 1.422708511352539, 1.4234468936920166]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:03:47.357280', 0.0003609657287597656, 1.3232643604278564, 1.3236253261566162]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:49.355850', 0.0007610321044921875, 1.434448480606079, 1.4352095127105713]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:51.303352', 0.0009207725524902344, 1.4141550064086914, 1.4150757789611816]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:03:53.280523', 0.00037741661071777344, 1.4912869930267334, 1.4916644096374512]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:03:55.256150', 0.0007560253143310547, 1.493746280670166, 1.494502305984497]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:03:57.268664', 0.0008189678192138672, 1.439974308013916, 1.4407932758331299]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:03:59.195016', 0.0008962154388427734, 1.426210880279541, 1.4271070957183838]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:04:01.206353', 0.0010647773742675781, 1.3240694999694824, 1.32513427734375]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:04:03.171993', 0.0008037090301513672, 1.3072843551635742, 1.3080880641937256]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:04:05.175790', 0.0009520053863525391, 1.3742852210998535, 1.375237226486206]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:07.179482', 0.0008950233459472656, 1.4257187843322754, 1.4266138076782227]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:09.163221', 0.0006098747253417969, 1.4420475959777832, 1.442657470703125]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:04:11.198346', 0.0008053779602050781, 1.3266959190368652, 1.3275012969970703]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:13.274609', 0.0008754730224609375, 1.4904828071594238, 1.4913582801818848]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:15.196077', 0.0006976127624511719, 1.5091171264648438, 1.509814739227295]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:17.228174', 0.0007519721984863281, 1.3996326923370361, 1.4003846645355225]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:19.228893', 0.0008304119110107422, 1.41630220413208, 1.4171326160430908]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:21.226604', 0.0008146762847900391, 1.3949732780456543, 1.3957879543304443]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:23.179721', 0.0003764629364013672, 1.4100000858306885, 1.4103765487670898]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:25.224098', 0.0007338523864746094, 1.4615304470062256, 1.4622642993927002]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:27.324983', 0.0008492469787597656, 1.4111473560333252, 1.411996603012085]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:29.356712', 0.000347137451171875, 1.4520838260650635, 1.4524309635162354]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:31.428467', 0.0008645057678222656, 1.420475959777832, 1.4213404655456543]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:04:33.441546', 0.0008919239044189453, 1.3069608211517334, 1.3078527450561523]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:35.508135', 0.0007865428924560547, 1.4761626720428467, 1.4769492149353027]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:37.460504', 0.0008392333984375, 1.451814889907837, 1.4526541233062744]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:04:39.436168', 0.0004012584686279297, 1.2989394664764404, 1.2993407249450684]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:04:41.455960', 0.0009586811065673828, 1.334702730178833, 1.3356614112854004]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:43.444374', 0.0008058547973632812, 1.477039098739624, 1.4778449535369873]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:45.492823', 0.00035381317138671875, 1.4707884788513184, 1.471142292022705]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:04:47.486921', 0.00045299530029296875, 1.4462954998016357, 1.4467484951019287]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:49.436359', 0.0008084774017333984, 1.486260175704956, 1.4870686531066895]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:51.411579', 0.0003757476806640625, 1.4263131618499756, 1.4266889095306396]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:04:53.386901', 0.0010693073272705078, 1.3869717121124268, 1.3880410194396973]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:04:55.399085', 0.0008633136749267578, 1.4747931957244873, 1.475656509399414]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:04:57.324173', 0.0008046627044677734, 1.4682648181915283, 1.469069480895996]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:04:59.335969', 0.0007748603820800781, 1.4695003032684326, 1.4702751636505127]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:01.298657', 0.0008292198181152344, 1.3077418804168701, 1.3085711002349854]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:03.304699', 0.000989675521850586, 1.3153636455535889, 1.3163533210754395]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:05.306957', 0.00036072731018066406, 1.5749881267547607, 1.5753488540649414]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:05:07.294173', 0.0009109973907470703, 1.312075138092041, 1.312986135482788]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:09.327596', 0.0009508132934570312, 1.4065256118774414, 1.4074764251708984]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:05:11.403189', 0.0004184246063232422, 1.344865083694458, 1.3452835083007812]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:13.324569', 0.0007522106170654297, 1.444403886795044, 1.4451560974121094]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:15.356858', 0.0008552074432373047, 1.4488914012908936, 1.4497466087341309]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:17.356430', 0.0007879734039306641, 1.4414589405059814, 1.442246913909912]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:19.353893', 0.0008637905120849609, 1.4357664585113525, 1.4366302490234375]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:05:21.309299', 0.0003561973571777344, 1.4524750709533691, 1.4528312683105469]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:23.354732', 0.00075531005859375, 1.4672365188598633, 1.467991828918457]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:25.455082', 0.0008330345153808594, 1.4121713638305664, 1.4130043983459473]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:05:27.490649', 0.0007328987121582031, 1.3584816455841064, 1.3592145442962646]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:29.560437', 0.0008072853088378906, 1.4470114707946777, 1.4478187561035156]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:31.575197', 0.0007486343383789062, 1.4613802433013916, 1.4621288776397705]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:05:33.640215', 0.0009720325469970703, 1.3060197830200195, 1.3069918155670166]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:35.590158', 0.000354766845703125, 1.510972261428833, 1.5113270282745361]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:37.568414', 0.0008666515350341797, 1.483797550201416, 1.4846642017364502]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:39.587176', 0.0003647804260253906, 1.338510513305664, 1.3388752937316895]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:41.576428', 0.0008559226989746094, 1.395698070526123, 1.3965539932250977]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:05:43.627420', 0.0008728504180908203, 1.2984941005706787, 1.2993669509887695]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:45.618979', 0.00035643577575683594, 1.56036376953125, 1.5607202053070068]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:47.567977', 0.0007202625274658203, 1.4629876613616943, 1.4637079238891602]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:05:49.545372', 0.0008263587951660156, 1.4516572952270508, 1.4524836540222168]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:05:51.516823', 0.00039577484130859375, 1.445664405822754, 1.4460601806640625]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:53.529638', 0.0003485679626464844, 1.4166245460510254, 1.4169731140136719]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:05:55.458089', 0.0007355213165283203, 1.5278842449188232, 1.5286197662353516]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:57.466061', 0.00038433074951171875, 1.4781498908996582, 1.47853422164917]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:05:59.433508', 0.0007925033569335938, 1.4539449214935303, 1.4547374248504639]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T22:06:01.437639', 0.0008420944213867188, 1.4344696998596191, 1.4353117942810059]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:06:03.437470', 0.00034880638122558594, 1.444800853729248, 1.4451496601104736]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:06:05.421881', 0.0003554821014404297, 1.526423692703247, 1.5267791748046875]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T22:06:07.456555', 0.0007457733154296875, 1.3574841022491455, 1.3582298755645752]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:06:09.532242', 0.000881195068359375, 1.4610936641693115, 1.461974859237671]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T22:06:11.453795', 0.0006883144378662109, 1.4679663181304932, 1.4686546325683594]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:06:13.485416', 0.0006887912750244141, 1.31015944480896, 1.3108482360839844]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T22:06:15.484924', 0.0003998279571533203, 1.399611473083496, 1.4000113010406494]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:06:17.482640', 0.0008115768432617188, 1.4502439498901367, 1.4510555267333984]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T22:06:19.440184', 0.0008654594421386719, 1.4475672245025635, 1.4484326839447021]
